<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.08	17:00:00	2133.53200	2151.97100	2130.43400	2151.97100	2614	0	213400
2021.07.08	18:00:00	2151.97100	2172.86200	2146.12600	2170.41400	2372	0	214900
2021.07.08	19:00:00	2170.41400	2173.86200	2142.82800	2160.71800	2940	0	214600
2021.07.08	20:00:00	2160.71800	2167.56500	2150.82400	2155.92100	2029	0	215400
2021.07.08	21:00:00	2155.92100	2160.31900	2137.93000	2151.57300	1815	0	214000
2021.07.08	22:00:00	2151.57300	2164.16600	2130.88800	2154.22200	3075	0	213500
2021.07.08	23:00:00	2156.77000	2158.22000	2131.43300	2134.18100	1724	0	213400
2021.07.09	00:00:00	2134.18100	2139.12900	2098.84800	2102.14800	2262	0	210100
2021.07.09	01:00:00	2102.14800	2112.24300	2081.85700	2102.34800	5399	0	208500
2021.07.09	02:00:00	2102.34800	2123.23700	2102.34800	2113.89200	4407	0	210400
2021.07.09	03:00:00	2114.09200	2118.04000	2059.80200	2067.66500	3442	0	206800
2021.07.09	04:00:00	2067.61500	2076.36100	2042.37800	2073.51200	2292	0	205400
2021.07.09	05:00:00	2073.51200	2114.94200	2066.56600	2109.64400	2026	0	207000
2021.07.09	06:00:00	2109.44400	2126.18800	2103.04700	2117.64000	2312	0	211200
2021.07.09	07:00:00	2117.64000	2149.57400	2114.44200	2137.83000	2355	0	211800
2021.07.09	08:00:00	2137.83000	2155.92100	2132.43300	2133.83200	1580	0	213600
2021.07.09	09:00:00	2133.83200	2134.93200	2110.64300	2118.68900	2826	0	211300
2021.07.09	10:00:00	2118.68900	2121.98700	2102.99700	2121.98700	2356	0	210500
2021.07.09	11:00:00	2122.38700	2122.48700	2081.35800	2090.00400	3849	0	208400
2021.07.09	12:00:00	2090.05400	2118.19000	2087.35500	2097.29900	2866	0	209000
2021.07.09	13:00:00	2097.29900	2103.64600	2083.43000	2091.55300	2239	0	208900
2021.07.09	14:00:00	2091.50300	2091.65200	2068.81400	2077.96000	4441	0	207100
2021.07.09	15:00:00	2077.96000	2108.34400	2060.96900	2108.34400	5677	0	206400
2021.07.09	16:00:00	2108.34400	2144.72700	2104.29600	2138.83000	5978	0	210700
2021.07.09	17:00:00	2138.83000	2184.00700	2130.53400	2180.05900	4122	0	213400
2021.07.09	18:00:00	2179.75900	2181.25800	2162.61800	2169.41400	3980	0	216500
2021.07.09	19:00:00	2169.41400	2177.50800	2152.12300	2159.51800	4313	0	215600
2021.07.09	20:00:00	2159.51800	2159.71800	2133.58100	2142.22700	1772	0	213600
2021.07.09	21:00:00	2142.22700	2143.87600	2124.38600	2127.03500	2097	0	212700
2021.07.09	22:00:00	2127.03500	2138.77900	2118.28900	2130.08400	3495	0	212000
2021.07.09	23:00:00	2130.08400	2133.13200	2120.58800	2131.43300	2183	0	212300
2021.07.12	00:00:00	2126.43600	2172.61300	2121.63800	2162.91800	1007	0	215800
2021.07.12	01:00:00	2162.91800	2170.31400	2145.42600	2146.12600	1304	0	215800
2021.07.12	02:00:00	2146.52600	2147.12500	2131.03300	2137.83000	771	0	223400
2021.07.12	03:00:00	2137.83000	2139.52900	2122.83800	2128.73500	1101	0	212900
2021.07.12	04:00:00	2128.73500	2136.73100	2123.83700	2133.83200	636	0	213000
2021.07.12	05:00:00	2133.83200	2154.42200	2130.83400	2151.22300	633	0	214300
2021.07.12	06:00:00	2150.62400	2165.01600	2149.32400	2161.01800	1004	0	225200
2021.07.12	07:00:00	2161.01800	2165.41600	2143.32700	2145.62600	968	0	215400
2021.07.12	08:00:00	2145.62600	2148.92500	2137.13000	2147.52500	672	0	214900
2021.07.12	09:00:00	2147.52500	2157.72000	2139.92900	2153.72200	562	0	215000
2021.07.12	10:00:00	2153.72200	2158.42000	2141.32800	2144.02700	644	0	214800
2021.07.12	11:00:00	2144.02700	2155.02100	2138.93000	2141.82800	661	0	214400
2021.07.12	12:00:00	2141.82800	2146.42600	2125.60400	2128.83500	677	0	213600
2021.07.12	13:00:00	2128.83500	2128.83500	2098.95000	2108.44500	1110	0	210700
2021.07.12	14:00:00	2108.44500	2111.74300	2098.55000	2098.55000	946	0	210400
2021.07.12	15:00:00	2098.55000	2108.54500	2087.81700	2107.34500	957	0	209500
2021.07.12	16:00:00	2107.34500	2107.34500	2091.65300	2104.34700	891	0	209500
2021.07.12	17:00:00	2104.34700	2104.34700	2093.45200	2095.45100	612	0	209600
2021.07.12	18:00:00	2095.45100	2096.75100	2081.65800	2085.15600	797	0	208800
2021.07.12	19:00:00	2085.15600	2093.75200	2030.78400	2047.17600	2070	0	203800
2021.07.12	20:00:00	2047.17500	2049.17400	2023.88700	2027.38500	1993	0	202600
2021.07.12	21:00:00	2027.38500	2035.68100	2006.84400	2020.68900	1950	0	200900
2021.07.12	22:00:00	2020.68900	2045.72600	2002.79800	2016.89100	2180	0	200800
2021.07.12	23:00:00	2016.89100	2032.43300	2001.57700	2024.18700	2114	0	200800
2021.07.13	00:00:00	2023.98700	2034.58200	2022.31400	2026.18600	803	0	202600
2021.07.13	01:00:00	2026.18600	2039.77900	2026.08600	2033.38200	1335	0	202800
2021.07.13	02:00:00	2033.88200	2037.28000	2025.48600	2028.88500	776	0	203000
2021.07.13	03:00:00	2028.88500	2040.32900	2011.09300	2029.18400	2128	0	201400
2021.07.13	04:00:00	2029.18400	2031.38300	2013.89200	2026.98600	1075	0	201800
2021.07.13	05:00:00	2026.78600	2032.68300	2021.68800	2025.58600	905	0	202600
2021.07.13	06:00:00	2025.58600	2035.68100	2024.78700	2027.68500	838	0	202800
2021.07.13	07:00:00	2027.68500	2032.08300	2020.18900	2020.88900	848	0	202400
2021.07.13	08:00:00	2020.88900	2022.48800	1974.31200	1979.65900	1971	0	198100
2021.07.13	09:00:00	1979.65900	2009.99400	1979.65900	2000.59900	1233	0	198200
2021.07.13	10:00:00	2000.59900	2032.98300	2000.59900	2027.43100	2312	0	200600
2021.07.13	11:00:00	2027.45800	2033.28200	2016.99100	2027.65200	1611	0	202200
2021.07.13	12:00:00	2027.59700	2028.78500	2012.69300	2028.78500	1415	0	201400
2021.07.13	13:00:00	2028.78500	2044.07700	2014.99200	2019.08900	1119	0	202600
2021.07.13	14:00:00	2019.08900	2024.58700	1990.41000	1994.90200	1462	0	100000
2021.07.13	15:00:00	1995.00200	1998.60000	1961.51800	1966.51600	2255	0	196800
2021.07.13	16:00:00	1966.51600	1985.90600	1959.00500	1977.71000	1782	0	196200
2021.07.13	17:00:00	1977.71000	1981.10800	1966.88100	1973.71200	1424	0	197200
2021.07.13	18:00:00	1973.61200	2006.14600	1970.21400	1996.40100	1389	0	197600
2021.07.13	19:00:00	1996.40100	2005.49600	1982.23500	1989.70400	1504	0	198800
2021.07.13	20:00:00	1989.70400	1998.40000	1982.13500	1986.70600	1205	0	198800
2021.07.13	21:00:00	1986.70600	1986.70600	1957.01100	1959.91900	1225	0	196200
2021.07.13	22:00:00	1959.91900	1965.91600	1914.64200	1921.03900	2568	0	192400
2021.07.13	23:00:00	1921.03900	1948.82500	1916.24100	1945.62600	1593	0	192000
2021.07.14	00:00:00	1945.62600	1954.42200	1932.93300	1943.92700	1038	0	194000
2021.07.14	01:00:00	1943.92700	1948.72500	1923.83700	1934.93200	1439	0	193000
2021.07.14	02:00:00	1934.93200	1948.02500	1926.23600	1938.53000	1213	0	193400
2021.07.14	03:00:00	1938.53000	1943.52700	1892.05300	1901.34800	1835	0	189800
2021.07.14	04:00:00	1901.34800	1915.04200	1881.95800	1906.04600	1924	0	189200
2021.07.14	05:00:00	1906.04600	1917.54000	1903.34700	1912.94300	1066	0	200600
2021.07.14	06:00:00	1912.94300	1915.74100	1861.46800	1881.55800	2293	0	187000
2021.07.14	07:00:00	1881.25800	1895.45100	1876.36100	1889.15400	1469	0	188800
2021.07.14	08:00:00	1889.15400	1893.05300	1865.86600	1872.16300	1395	0	187200
2021.07.14	09:00:00	1872.16300	1887.45500	1863.56700	1875.06200	1395	0	186800
2021.07.14	10:00:00	1875.06200	1904.74700	1873.86200	1897.45000	1258	0	189300
2021.07.14	11:00:00	1897.45000	1902.14800	1873.66200	1875.86100	1286	0	197600
2021.07.14	12:00:00	1875.86100	1954.42200	1869.06500	1934.23200	2508	0	190300
2021.07.14	13:00:00	1934.23200	1953.62200	1925.33600	1941.42800	1824	0	202800
2021.07.14	14:00:00	1941.42800	1950.52400	1936.33100	1946.62600	1264	0	203800
2021.07.14	15:00:00	1946.62600	1954.72200	1936.63100	1940.82900	1238	0	194200
2021.07.14	16:00:00	1940.02900	2007.69500	1940.02900	2002.09800	2195	0	194200
2021.07.14	17:00:00	2002.09800	2017.19000	1993.00300	2010.39400	1920	0	200000
2021.07.14	18:00:00	2010.39400	2013.39200	1982.00800	1993.90200	1237	0	208400
2021.07.14	19:00:00	1993.90200	2004.69700	1980.60900	1998.50000	1538	0	198600
2021.07.14	20:00:00	1998.50000	2005.59600	1993.80200	1999.49900	865	0	209600
2021.07.14	21:00:00	1999.49900	2011.39300	1979.01000	1984.00700	1258	0	208200
2021.07.14	22:00:00	1984.00700	1988.80500	1968.81500	1977.31000	1192	0	207200
2021.07.14	23:00:00	1978.01000	1992.80300	1977.71000	1986.20600	795	0	208000
2021.07.15	00:00:00	1986.20600	1998.90000	1986.20600	1993.00300	700	0	208800
2021.07.15	01:00:00	1993.00300	2008.29500	1986.50600	2002.79800	1108	0	209000
2021.07.15	02:00:00	2002.79800	2003.49700	1983.90700	1992.30300	1031	0	208600
2021.07.15	03:00:00	1992.30300	2005.39600	1970.31400	2001.29800	1494	0	207200
2021.07.15	04:00:00	2001.59800	2038.68000	1995.50100	1999.29900	1865	0	202100
2021.07.15	05:00:00	1999.29900	2011.39300	1984.20700	1988.80500	1231	0	199400
2021.07.15	06:00:00	1988.80500	1988.90500	1975.91100	1976.41100	1008	0	198400
2021.07.15	07:00:00	1976.61100	1983.00800	1952.82300	1969.81400	1670	0	197200
2021.07.15	08:00:00	1970.81400	1970.81400	1954.02200	1961.71800	1167	0	205600
2021.07.15	09:00:00	1961.71800	1970.01400	1944.52700	1953.32200	1094	0	195600
2021.07.15	10:00:00	1953.12200	1958.02000	1940.52900	1951.32300	1169	0	195400
2021.07.15	11:00:00	1951.42300	1966.81600	1944.52700	1954.92200	1505	0	204700
2021.07.15	12:00:00	1954.92200	1976.41100	1949.82400	1965.01700	1244	0	196400
2021.07.15	13:00:00	1965.01700	1973.81200	1906.24600	1913.14200	2136	0	192600
2021.07.15	14:00:00	1913.14200	1920.63900	1902.44800	1910.94400	1380	0	200400
2021.07.15	15:00:00	1910.94400	1936.93100	1885.05700	1896.55100	2755	0	190600
2021.07.15	16:00:00	1896.55100	1923.73700	1882.65800	1918.24000	2238	0	190400
2021.07.15	17:00:00	1918.04000	1931.63300	1904.24700	1916.74100	1853	0	200800
2021.07.15	18:00:00	1916.84100	1928.53500	1908.85600	1911.74300	1242	0	192600
2021.07.15	19:00:00	1911.74300	1916.54100	1884.85700	1902.14800	1995	0	191600
2021.07.15	20:00:00	1902.14800	1906.64600	1880.15900	1898.25000	2031	0	189800
2021.07.15	21:00:00	1897.45000	1922.83800	1893.95200	1912.94300	1665	0	191400
2021.07.15	22:00:00	1912.64300	1927.23500	1905.74600	1915.14100	1617	0	200800
2021.07.15	23:00:00	1915.34100	1928.73500	1914.94200	1924.33700	1183	0	192600
2021.07.16	00:00:00	1924.33700	1933.73200	1913.74200	1915.94100	984	0	192400
2021.07.16	01:00:00	1915.94100	1933.13200	1910.04400	1920.83900	1329	0	201200
2021.07.16	02:00:00	1920.83900	1927.73500	1899.05000	1917.34000	1323	0	190600
2021.07.16	03:00:00	1917.34000	1925.13600	1894.45200	1905.64600	1760	0	190000
2021.07.16	04:00:00	1905.64600	1927.83500	1905.64600	1924.43700	1163	0	191400
2021.07.16	05:00:00	1924.43700	1956.32100	1924.43700	1945.32600	1688	0	194800
2021.07.16	06:00:00	1945.32600	1954.72200	1937.66900	1947.72500	1380	0	194800
2021.07.16	07:00:00	1947.72500	1964.01700	1939.42900	1944.22700	1116	0	194800
2021.07.16	08:00:00	1944.22700	1947.72500	1923.73700	1926.93600	1109	0	193400
2021.07.16	09:00:00	1926.93600	1926.93600	1903.64700	1906.84600	1194	0	191800
2021.07.16	10:00:00	1906.84600	1915.94100	1896.15100	1908.24500	1037	0	190000
2021.07.16	11:00:00	1909.34400	1910.74400	1857.37000	1871.36300	1891	0	186400
2021.07.16	12:00:00	1871.36300	1877.56000	1859.07000	1868.36500	1624	0	187400
2021.07.16	13:00:00	1868.36500	1872.46300	1846.77600	1865.06700	1944	0	195000
2021.07.16	14:00:00	1864.86700	1869.36400	1849.17400	1850.77400	1555	0	195200
2021.07.16	15:00:00	1850.77400	1893.37200	1849.07500	1889.18900	3973	0	185900
2021.07.16	16:00:00	1889.18900	1914.76700	1888.55500	1896.70500	4726	0	189000
2021.07.16	17:00:00	1896.70500	1912.54300	1892.41800	1906.04600	3210	0	189400
2021.07.16	18:00:00	1906.24600	1932.23300	1902.24800	1932.13300	1927	0	191700
2021.07.16	19:00:00	1932.13300	1938.23000	1913.04300	1926.53600	1971	0	201600
2021.07.16	20:00:00	1926.53600	1933.73200	1914.04200	1922.93800	1084	0	201800
2021.07.16	21:00:00	1922.93800	1923.63700	1911.44300	1916.44100	846	0	201400
2021.07.16	22:00:00	1916.44100	1923.43700	1903.24700	1910.54400	1014	0	192200
2021.07.16	23:00:00	1910.84400	1918.34000	1899.05000	1899.54900	965	0	200100
2021.07.19	00:00:00	1892.45300	1915.24100	1888.45500	1912.14300	901	0	199100
2021.07.19	01:00:00	1912.14300	1925.93600	1879.95900	1885.75600	1710	0	189300
2021.07.19	02:00:00	1885.75600	1903.14700	1879.06000	1888.85500	1188	0	198100
2021.07.19	03:00:00	1888.95500	1905.24600	1879.75900	1882.55800	1538	0	198200
2021.07.19	04:00:00	1882.35800	1885.45600	1863.26700	1880.35900	1464	0	187400
2021.07.19	05:00:00	1880.15900	1886.75600	1871.26300	1876.26100	917	0	197400
2021.07.19	06:00:00	1876.36100	1891.95300	1874.26200	1883.65700	795	0	197600
2021.07.19	07:00:00	1883.65700	1897.05100	1879.06000	1896.55100	904	0	198100
2021.07.19	08:00:00	1896.55100	1913.34200	1889.25400	1906.94600	1193	0	191300
2021.07.19	09:00:00	1906.94600	1912.14300	1897.05100	1903.64700	774	0	200000
2021.07.19	10:00:00	1903.64700	1915.94100	1885.62600	1889.25400	1071	0	199000
2021.07.19	11:00:00	1889.25400	1897.85000	1872.86300	1872.86300	842	0	197400
2021.07.19	12:00:00	1872.86300	1881.35800	1864.46700	1869.16400	903	0	187400
2021.07.19	13:00:00	1869.16400	1874.56200	1853.97200	1855.27100	1033	0	186700
2021.07.19	14:00:00	1855.27100	1871.96300	1852.87300	1859.66900	1160	0	195600
2021.07.19	15:00:00	1859.76900	1865.96600	1800.99900	1814.09200	2410	0	180700
2021.07.19	16:00:00	1814.09200	1825.78600	1801.99800	1807.59500	1823	0	180900
2021.07.19	17:00:00	1807.59500	1824.48700	1804.19700	1820.28900	1425	0	181800
2021.07.19	18:00:00	1820.28900	1830.38400	1815.09200	1818.09000	1240	0	183000
2021.07.19	19:00:00	1818.09000	1822.18800	1811.89300	1816.49100	1033	0	182300
2021.07.19	20:00:00	1816.49100	1830.18400	1815.69100	1821.08900	809	0	191800
2021.07.19	21:00:00	1821.08900	1828.68500	1811.79300	1815.99100	867	0	191500
2021.07.19	22:00:00	1815.99100	1824.18700	1806.19600	1822.08800	786	0	190800
2021.07.19	23:00:00	1822.08800	1824.48700	1815.79100	1818.19000	658	0	188100
2021.07.20	00:00:00	1818.19000	1826.28600	1809.69400	1810.49400	481	0	181400
2021.07.20	01:00:00	1810.49400	1826.48600	1810.49400	1819.38900	871	0	181600
2021.07.20	02:00:00	1819.38900	1827.88500	1814.49200	1817.29000	619	0	181800
2021.07.20	03:00:00	1817.69000	1838.98000	1812.49300	1814.59200	1134	0	181600
2021.07.20	04:00:00	1814.59200	1818.29000	1776.35400	1782.00800	1404	0	178100
2021.07.20	05:00:00	1781.30800	1788.20500	1747.32500	1748.52500	1612	0	175400
2021.07.20	06:00:00	1748.02500	1754.92200	1716.14100	1726.93600	2184	0	172500
2021.07.20	07:00:00	1726.93600	1751.62300	1722.23800	1738.73000	1249	0	172700
2021.07.20	08:00:00	1738.73000	1753.32200	1737.33000	1751.62300	998	0	174000
2021.07.20	09:00:00	1751.62300	1758.52000	1746.28400	1756.21700	1052	0	174900
2021.07.20	10:00:00	1756.21700	1767.61500	1756.21700	1759.51900	1071	0	175900
2021.07.20	11:00:00	1759.02000	1761.61800	1734.13200	1735.43100	1611	0	173700
2021.07.20	12:00:00	1739.03000	1749.92400	1715.83700	1725.30800	1688	0	174300
2021.07.20	13:00:00	1725.30800	1755.32100	1719.63900	1753.62200	1874	0	173300
2021.07.20	14:00:00	1753.62200	1761.81800	1740.22900	1753.52200	1439	0	184200
2021.07.20	15:00:00	1753.52200	1759.91900	1742.82800	1754.42200	1252	0	184400
2021.07.20	16:00:00	1754.42200	1756.92100	1732.03300	1741.82800	1483	0	183600
2021.07.20	17:00:00	1741.82800	1769.01500	1735.27800	1764.81700	2238	0	176600
2021.07.20	18:00:00	1764.81700	1808.89500	1760.91900	1803.29700	1569	0	178700
2021.07.20	19:00:00	1803.19700	1816.09100	1776.01100	1776.51100	1613	0	178600
2021.07.20	20:00:00	1776.51100	1786.10600	1775.31100	1781.00900	1053	0	177600
2021.07.20	21:00:00	1781.00900	1794.30200	1779.80900	1792.90300	996	0	178200
2021.07.20	22:00:00	1792.90300	1800.89900	1784.00700	1788.30500	837	0	178600
2021.07.20	23:00:00	1788.30500	1803.39700	1787.90500	1792.80300	744	0	179400
2021.07.21	00:00:00	1792.80300	1798.10000	1776.71100	1783.90700	864	0	178000
2021.07.21	01:00:00	1783.90700	1788.30500	1764.71700	1768.91500	1099	0	176600
2021.07.21	02:00:00	1768.91500	1793.20200	1768.91500	1784.90700	867	0	177300
2021.07.21	03:00:00	1785.00700	1795.40100	1766.01600	1768.31500	1243	0	176800
2021.07.21	04:00:00	1768.31500	1776.91100	1750.52400	1771.31300	1325	0	175700
2021.07.21	05:00:00	1771.31300	1798.60000	1771.31300	1793.10300	1169	0	178000
2021.07.21	06:00:00	1793.10300	1808.29500	1788.30500	1800.79900	986	0	179200
2021.07.21	07:00:00	1800.39900	1870.06400	1800.39900	1860.46900	2501	0	180400
2021.07.21	08:00:00	1860.46900	1867.26500	1850.77400	1854.77200	1161	0	186000
2021.07.21	09:00:00	1854.77200	1876.66100	1854.77200	1875.16100	1142	0	194200
2021.07.21	10:00:00	1875.16100	1878.96000	1861.26800	1873.76200	1195	0	187600
2021.07.21	11:00:00	1873.76200	1879.06000	1859.46900	1869.80700	1484	0	186600
2021.07.21	12:00:00	1869.81300	1893.65200	1864.06700	1890.65400	1228	0	187000
2021.07.21	13:00:00	1890.95400	1910.04400	1885.65600	1899.05000	1329	0	198800
2021.07.21	14:00:00	1899.05000	1907.34500	1892.05300	1904.74700	1167	0	190900
2021.07.21	15:00:00	1904.74700	1916.54100	1895.65100	1897.05100	1450	0	190600
2021.07.21	16:00:00	1897.05100	1907.04600	1891.25300	1901.34800	1052	0	199400
2021.07.21	17:00:00	1901.34800	1938.53000	1901.34800	1932.33300	1727	0	200600
2021.07.21	18:00:00	1932.33300	1955.42100	1925.43600	1951.32300	1623	0	194000
2021.07.21	19:00:00	1951.32300	2005.59600	1946.42600	1976.11100	2593	0	204900
2021.07.21	20:00:00	1976.11100	1979.01000	1953.52200	1970.51400	1847	0	205600
2021.07.21	21:00:00	1970.71400	2030.18100	1951.12300	1954.22200	3916	0	196500
2021.07.21	22:00:00	1954.22200	1968.51500	1934.33200	1935.83100	2194	0	194700
2021.07.21	23:00:00	1935.83100	1950.82400	1930.43400	1944.82700	1777	0	194000
2021.07.22	00:00:00	1944.82700	1960.71900	1939.03000	1949.32400	760	0	194200
2021.07.22	01:00:00	1949.32400	1982.20800	1949.32400	1981.00900	1222	0	205200
2021.07.22	02:00:00	1981.90800	1993.20200	1969.31400	1992.70300	1359	0	197900
2021.07.22	03:00:00	1992.70300	2021.58800	1979.01000	1984.90700	2203	0	200800
2021.07.22	04:00:00	1984.90700	1991.20300	1973.51200	1978.51000	1134	0	207600
2021.07.22	05:00:00	1978.21000	1980.80900	1959.02000	1961.51800	1006	0	206100
2021.07.22	06:00:00	1961.51800	1986.00600	1959.61900	1974.11200	1138	0	206200
2021.07.22	07:00:00	1974.11200	2002.59800	1971.51300	1987.70500	1353	0	207400
2021.07.22	08:00:00	1987.70500	1992.40300	1962.11800	1965.61600	1139	0	206600
2021.07.22	09:00:00	1965.61600	1986.10600	1961.71800	1983.50700	1155	0	206400
2021.07.22	10:00:00	1983.30700	2011.59300	1981.20800	1989.40400	1559	0	199600
2021.07.22	11:00:00	1989.40400	2015.59100	1983.30700	2006.19600	1675	0	201200
2021.07.22	12:00:00	2005.89600	2007.39500	1966.81600	1978.31000	1751	0	199000
2021.07.22	13:00:00	1978.11000	1991.30300	1972.01300	1979.40900	1445	0	207400
2021.07.22	14:00:00	1979.40900	1984.20700	1964.01700	1982.30800	1309	0	197500
2021.07.22	15:00:00	1982.30800	2011.09300	1943.92700	2006.29600	2163	0	195800
2021.07.22	16:00:00	2006.29600	2008.99500	1984.50700	1988.90500	1426	0	199000
2021.07.22	17:00:00	1988.70500	1998.80000	1974.81200	1997.10000	1332	0	198900
2021.07.22	18:00:00	1997.10000	2036.88100	1991.80300	2030.18400	1871	0	200800
2021.07.22	19:00:00	2030.18400	2042.37800	2011.59300	2018.39000	1631	0	211400
2021.07.22	20:00:00	2018.39000	2033.18200	2016.49100	2031.78300	947	0	211800
2021.07.22	21:00:00	2031.78300	2035.88100	2015.49100	2022.08800	1025	0	211800
2021.07.22	22:00:00	2022.08800	2028.28500	2018.29000	2025.98600	674	0	212000
2021.07.22	23:00:00	2025.98600	2027.08500	2010.39400	2012.99300	770	0	211200
2021.07.23	00:00:00	2012.99300	2025.48600	2000.89900	2001.59800	789	0	210400
2021.07.23	01:00:00	2001.59800	2013.89200	1986.60600	2003.09700	1126	0	209100
2021.07.23	02:00:00	2003.09700	2024.88700	1998.40000	2021.88800	1075	0	210000
2021.07.23	03:00:00	2021.98800	2032.48300	2011.04800	2026.68600	1179	0	201600
2021.07.23	04:00:00	2026.68600	2067.06500	2022.91300	2066.56600	1576	0	203400
2021.07.23	05:00:00	2066.56600	2073.86200	2052.87300	2062.86800	1102	0	205600
2021.07.23	06:00:00	2062.86800	2066.16600	2050.07400	2057.57000	791	0	215200
2021.07.23	07:00:00	2057.57000	2081.85800	2052.37300	2072.76300	782	0	208400
2021.07.23	08:00:00	2072.76300	2090.85400	2068.96500	2071.16300	1277	0	217100
2021.07.23	09:00:00	2071.16300	2079.35900	2061.56800	2074.46200	845	0	207400
2021.07.23	10:00:00	2074.46200	2076.86100	2052.77300	2061.06800	969	0	206400
2021.07.23	11:00:00	2061.36800	2063.26700	2039.37900	2042.77800	1171	0	205900
2021.07.23	12:00:00	2043.37700	2062.86800	2037.08000	2046.87600	1036	0	214000
2021.07.23	13:00:00	2046.87600	2053.47200	2041.47800	2051.17300	836	0	214400
